#{"t_start": 1779554399.6366932, "env_id": "LunarLander-v3"}
r,l,t
18.945151,199,173.861814
15.172632,229,174.02624
242.508587,429,174.330536
227.977836,289,174.542304
32.898409,177,174.672626
247.006253,357,174.926704
-2.099331,162,175.04078
258.704399,310,175.262071
-174.389659,160,175.377589
227.173265,445,175.693815
26.594507,252,175.87812
-171.412562,159,175.995432
251.430069,358,176.620373
-1.63689,224,176.778252
35.426984,209,176.926013
-183.280773,163,177.041439
45.206586,218,177.198116
34.790067,289,177.403042
-5.953018,103,177.476103
-7.786558,295,177.684062
31.670552,246,177.857729
-75.439249,100,177.928592
23.048995,184,178.061062
1.755323,262,178.251409
64.099969,138,178.349931
12.986578,237,178.521396
-10.535959,153,178.627713
28.847677,245,178.805171
22.755485,323,179.040243
-18.187419,154,179.151006
25.156119,253,179.331704
74.142112,132,179.426967
25.679951,268,179.616583
-165.698695,144,179.719954
-48.95272,160,179.832425
6.533595,212,179.983513
23.012273,252,180.545398
8.516274,267,180.740549
9.970226,314,180.96809
-25.291716,259,181.157029
250.59392,338,181.400344
11.407308,215,181.553767
31.536859,153,181.661798
15.368603,230,181.824244
-8.668697,198,181.967825
70.92989,179,182.093594
44.568356,168,182.214466
29.388842,145,182.319267
-140.10621,162,182.435752
-132.311771,161,182.551528
37.900522,196,182.688929
61.111695,121,182.773987
220.320505,328,183.007738
12.08516,200,183.147065
-161.385563,139,183.245201
71.425464,155,183.354458
33.239587,224,183.51213
62.082677,143,183.613331
5.347316,222,183.77003
23.132001,177,183.898288
59.771863,167,184.271884
24.533617,234,184.440299
-142.805097,146,184.544934
7.344425,249,184.726599
-15.528896,284,184.930123
-15.70889,159,185.048463
232.612887,372,185.309267
42.76654,155,185.417836
16.435597,272,185.609308
57.105239,135,185.70304
13.316479,152,185.812491
1.565782,281,186.007821
59.71177,168,186.130569
3.681077,216,186.284627
-156.524819,133,186.380015
17.709894,144,186.487136
50.848146,163,186.606964
43.711234,217,186.7621
-6.637621,285,186.966073
59.056375,199,187.109679
4.165188,167,187.226776
-32.164514,160,187.338619
-3.164906,201,187.482694
22.644066,171,187.604641
71.024158,157,187.717805
39.69192,208,188.111327
10.235538,238,188.285611
-12.615732,255,188.466044
0.286559,317,188.690658
25.531942,156,188.798009
19.02806,247,188.971936
6.901308,245,189.143602
-11.871208,267,189.334681
10.331478,242,189.503415
14.085692,189,189.636551
15.940105,236,189.803032
10.978969,181,189.931419
25.519702,167,190.050367
-155.660534,148,190.155241
22.88144,210,190.303544
229.650063,379,190.576496
-2.846273,198,190.718749
234.653928,408,191.006992
5.319114,209,191.158505
-2.62921,355,191.415541
-151.312465,158,191.532167
22.958362,278,192.109988
-158.766111,138,192.2116
257.725692,329,192.450813
-6.902233,227,192.614949
18.980833,238,192.788001
-8.783577,231,192.956893
250.847615,332,193.195914
-1.660541,189,193.334125
13.868549,228,193.499868
36.032026,270,193.695168
0.925363,158,193.809106
19.679231,210,193.962362
30.05242,180,194.091935
-8.401324,190,194.22688
-173.402928,153,194.33396
47.322297,224,194.493898
17.263771,188,194.629341
20.742594,255,194.814008
9.492827,149,194.921726
-13.423306,233,195.088684
-52.497554,118,195.17496
9.423782,210,195.326782
57.948598,151,195.436977
31.936826,200,195.580943
27.967562,161,195.946065
63.755002,186,196.077326
43.285601,190,196.214097
15.985601,149,196.320197
1.103446,194,196.460388
31.800641,177,196.583317
-141.226535,158,196.696272
11.353353,200,196.839481
-157.935691,156,196.949785
18.608465,160,197.06426
-31.106218,111,197.142918
8.318962,205,197.292671
