#{"t_start": 1779568677.324923, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
945.0,1006,3897.479976
555.0,1029,3905.568345
470.0,900,3911.823613
310.0,734,3917.922294
330.0,775,3923.286025
145.0,382,3925.773736
225.0,604,3930.851265
280.0,666,3935.403781
195.0,470,3938.525957
155.0,511,3942.883817
265.0,709,3947.694766
775.0,1085,3956.277704
195.0,487,3959.500734
165.0,499,3962.917303
150.0,469,3966.707671
240.0,640,3971.396451
230.0,499,3974.667555
415.0,957,3982.517744
60.0,283,3984.210788
640.0,947,3990.92298
525.0,855,3997.659511
230.0,716,4002.605747
165.0,498,4006.900387
80.0,252,4008.445907
530.0,663,4013.079559
65.0,300,4015.032073
225.0,486,4019.287142
