#{"t_start": 1779572698.8340528, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
405.0,954,2936.776659
190.0,485,2940.060299
345.0,724,2945.905204
485.0,1256,2960.817537
235.0,585,2964.706818
170.0,481,2968.738301
420.0,863,2974.613282
210.0,610,2978.656665
270.0,581,2983.549021
495.0,865,2989.510525
305.0,641,2994.692929
690.0,925,3000.969455
180.0,545,3004.592708
435.0,936,3011.436799
435.0,827,3017.747918
305.0,671,3022.70314
500.0,990,3029.720678
285.0,613,3034.482745
70.0,363,3036.98502
450.0,886,3043.600019
545.0,852,3049.843376
515.0,953,3057.547399
415.0,890,3063.636608
265.0,674,3068.738317
435.0,810,3074.63977
430.0,925,3082.115803
215.0,616,3086.503505
545.0,888,3092.806617
485.0,1041,3100.528172
710.0,1061,3108.662879
460.0,915,3115.123121
770.0,1250,3124.691709
650.0,831,3130.994752
385.0,623,3135.59517
415.0,633,3139.623873
480.0,673,3145.256196
365.0,690,3150.130753
1150.0,1605,3162.268152
210.0,559,3165.955235
355.0,536,3170.554538
500.0,939,3176.760461
550.0,1128,3185.84107
455.0,901,3191.764095
285.0,680,3197.212722
385.0,845,3203.218505
410.0,724,3209.067622
370.0,779,3214.457331
610.0,1135,3223.364996
580.0,772,3228.434451
170.0,536,3232.960441
320.0,650,3237.331251
435.0,852,3243.071448
240.0,583,3247.956367
555.0,971,3254.531478
500.0,848,3261.087151
600.0,1015,3274.396461
600.0,1128,3283.151175
485.0,969,3290.047752
245.0,714,3296.343618
380.0,952,3302.704714
355.0,709,3308.514912
670.0,913,3314.715616
175.0,537,3318.394707
1000.0,1204,3327.735159
500.0,915,3334.819067
605.0,987,3341.507442
280.0,723,3347.352677
505.0,991,3354.149001
580.0,1044,3362.546203
730.0,976,3369.214544
380.0,680,3374.897336
455.0,902,3381.368235
330.0,679,3386.85885
365.0,594,3390.89581
390.0,671,3396.315427
425.0,723,3401.710728
425.0,660,3406.075955
555.0,1059,3414.450369
500.0,1274,3424.452782
320.0,619,3429.05548
580.0,996,3437.105655
480.0,874,3443.047764
470.0,873,3450.557818
320.0,712,3455.427143
380.0,667,3460.854975
560.0,766,3466.321616
420.0,885,3473.301849
400.0,696,3478.314459
190.0,484,3481.331674
385.0,714,3487.517045
450.0,804,3492.853162
330.0,635,3498.015472
175.0,375,3500.514
325.0,656,3504.884034
425.0,982,3512.788212
195.0,493,3516.140741
460.0,1045,3524.327137
350.0,692,3528.952629
255.0,488,3532.313194
370.0,801,3538.450296
370.0,647,3543.171254
305.0,674,3548.866167
690.0,874,3554.872387
1075.0,1693,3567.733172
400.0,783,3574.002609
265.0,547,3577.675529
265.0,604,3581.752329
480.0,910,3593.649077
415.0,772,3599.959124
525.0,651,3604.763996
215.0,467,3607.572163
365.0,710,3613.791832
340.0,715,3618.525261
500.0,852,3625.741032
565.0,964,3632.025833
385.0,648,3637.781976
470.0,758,3643.083724
205.0,672,3647.894348
355.0,741,3653.858621
580.0,997,3661.17028
470.0,845,3667.437464
475.0,955,3674.834219
810.0,874,3680.611321
355.0,724,3685.969254
560.0,1125,3694.645482
385.0,683,3700.331382
520.0,1133,3708.179792
285.0,662,3713.708018
365.0,702,3718.594843
330.0,654,3722.819509
235.0,551,3727.664675
580.0,1103,3735.210381
550.0,991,3742.991491
400.0,835,3748.667176
455.0,609,3753.670878
390.0,724,3758.804865
395.0,640,3764.029532
265.0,727,3768.956289
305.0,726,3774.403579
305.0,728,3779.954598
735.0,1241,3789.545858
610.0,1018,3796.491217
325.0,708,3802.252227
370.0,663,3807.136254
535.0,917,3814.556228
210.0,568,3818.352284
345.0,746,3823.71498
530.0,846,3830.4358
185.0,493,3833.808424
590.0,746,3840.001607
365.0,750,3844.996855
405.0,727,3850.214385
295.0,677,3855.681094
255.0,674,3860.212431
480.0,758,3866.229796
450.0,956,3872.620398
415.0,759,3878.718094
250.0,561,3882.514161
230.0,487,3885.706371
650.0,860,3892.447501
215.0,513,3895.931155
580.0,1052,3904.280671
190.0,515,3907.675014
355.0,648,3917.340646
630.0,1187,3925.365749
395.0,792,3931.308599
430.0,878,3937.301296
835.0,1440,3948.228307
410.0,629,3953.225483
330.0,680,3957.720515
470.0,892,3964.318439
445.0,763,3969.473232
425.0,809,3975.017295
345.0,762,3980.877035
200.0,514,3984.163227
680.0,951,3991.558263
495.0,830,3997.20481
625.0,904,4004.224575
545.0,964,4010.811312
620.0,869,4017.402015
490.0,758,4022.774325
405.0,722,4028.382804
240.0,569,4032.024519
325.0,679,4036.561528
230.0,468,4040.402543
475.0,882,4046.536129
435.0,886,4053.27273
575.0,1140,4060.950481
195.0,513,4064.948925
225.0,557,4068.792747
